,date,varname,value,participant,asset_type,asset_or_liability
13197,2007-01-01,Life insurance companies; Treasury securities; asset,85852.0,life_insurance_companies,treasury_securities,asset
13198,2007-01-01,"Life insurance companies; Treasury bills, including those held by U.S. captive reinsurers; asset",4295.0,life_insurance_companies,treasury_bills_including_those_held_by_u.s._captive_reinsurers,asset
13199,2007-01-01,"Life insurance companies; other Treasury securities, including those held by U.S. captive reinsurers, excluding Treasury bills; asset",81557.0,life_insurance_companies,other_treasury_securities_including_those_held_by_u.s._captive_reinsurers_excluding_treasury_bills,asset
13200,2007-01-01,Private pension funds; Treasury securities; asset,132726.0,private_pension_funds,treasury_securities,asset
13201,2007-01-01,Private defined benefit pension funds; Treasury securities; asset,109763.0,private_defined_benefit_pension_funds,treasury_securities,asset
13202,2007-01-01,Private defined contribution pension funds; Treasury securities; asset,22963.0,private_defined_contribution_pension_funds,treasury_securities,asset
13203,2007-01-01,Federal government retirement funds; Treasury securities; asset,983308.0,federal_government_retirement_funds,treasury_securities,asset
13204,2007-01-01,Federal government defined benefit retirement funds; Treasury securities; asset,904236.0,federal_government_defined_benefit_retirement_funds,treasury_securities,asset
13205,2007-01-01,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan; asset,79072.0,federal_government_defined_contribution_retirement_funds,treasury_securities_held_by_thrift_savings_plan,asset
13206,2007-01-01,State and local government employee defined benefit retirement funds; Treasury securities; asset,146314.0,state_and_local_government_employee_defined_benefit_retirement_funds,treasury_securities,asset
13207,2007-01-01,Money market funds; Treasury securities; asset,93210.0,money_market_funds,treasury_securities,asset
13208,2007-01-01,Money market funds; Treasury bills; asset,66650.0,money_market_funds,treasury_bills,asset
13209,2007-01-01,"Money market funds; Other Treasury securities, excluding Treasury bills; asset",26560.0,money_market_funds,other_treasury_securities_excluding_treasury_bills,asset
13210,2007-01-01,Mutual funds; Treasury securities; asset (market value),180427.0,mutual_funds,treasury_securities,asset_(market_value)
13211,2007-01-01,Mutual funds; Treasury bills; asset,0.0,mutual_funds,treasury_bills,asset
13212,2007-01-01,"Mutual funds; other Treasury securities, excluding Treasury bills (includes all Treasury securities before 2010:Q4); asset",180427.0,mutual_funds,other_treasury_securities_excluding_treasury_bills_(includes_all_treasury_securities_before_2010:q4),asset
13213,2007-01-01,Closed-end funds; Treasury securities; asset,7637.0,closed-end_funds,treasury_securities,asset
13214,2007-01-01,Exchange-traded funds; Treasury securities; asset,13832.0,exchange-traded_funds,treasury_securities,asset
13215,2007-01-01,Government-sponsored enterprises; Treasury securities; asset,14526.0,government-sponsored_enterprises,treasury_securities,asset
13216,2007-01-01,Issuers of asset-backed securities; Treasury securities; asset,60362.0,issuers_of_asset-backed_securities,treasury_securities,asset
13217,2007-01-01,Security brokers and dealers; Treasury securities (net); asset,-76461.0,security_brokers_and_dealers,treasury_securities_(net),asset
13218,2007-01-01,Holding companies; Treasury securities; asset,766.0,holding_companies,treasury_securities,asset
13219,2007-01-01,Other financial business; Treasury securities; asset,18111.0,other_financial_business,treasury_securities,asset
13220,2007-01-01,Rest of the world; Treasury securities; asset,2221996.0,rest_of_the_world,treasury_securities,asset
13221,2007-01-01,Rest of the world; Treasury bills and certificates; asset,279615.0,rest_of_the_world,treasury_bills_and_certificates,asset
13222,2007-01-01,"Rest of the world; other Treasury securities, excluding Treasury bills and certificates; asset",1942381.0,rest_of_the_world,other_treasury_securities_excluding_treasury_bills_and_certificates,asset
13223,2007-01-01,Instrument discrepancies; Treasury securities (level),147826.0,,,
13224,2007-04-01,Federal government; Treasury securities; liability,5796827.0,federal_government,treasury_securities,liability
13225,2007-04-01,Federal government; marketable Treasury securities; liability,4294495.0,federal_government,marketable_treasury_securities,liability
13226,2007-04-01,Federal government; Treasury bills; liability,865668.0,federal_government,treasury_bills,liability
13227,2007-04-01,Federal government; other marketable Treasury securities; liability,3414827.0,federal_government,other_marketable_treasury_securities,liability
13228,2007-04-01,Federal government; long-term marketable Treasury securities issued to the Civil Service Retirement Fund through the Federal Financing Bank; liability,14000.0,federal_government,long-term_marketable_treasury_securities_issued_to_the_civil_service_retirement_fund_through_the_federal_financing_bank,liability
13229,2007-04-01,Federal government; nonmarketable Treasury securities; liability,1502332.0,federal_government,nonmarketable_treasury_securities,liability
13230,2007-04-01,Federal government; U.S. savings securities; liability,198648.0,federal_government,u.s._savings_securities,liability
13231,2007-04-01,State and local governments; State and local government series securities (SLGS); asset,301620.0,state_and_local_governments,state_and_local_government_series_securities_(slgs),asset
13232,2007-04-01,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan G Fund; asset,77399.0,federal_government_defined_contribution_retirement_funds,treasury_securities_held_by_thrift_savings_plan_g_fund,asset
13233,2007-04-01,Federal government defined benefit retirement funds; nonmarketable Treasury securities; asset,878812.0,federal_government_defined_benefit_retirement_funds,nonmarketable_treasury_securities,asset
13234,2007-04-01,Other financial business; nonmarketable Treasury securities held by Federal Reserve credit facility LLCs; asset ,0.0,other_financial_business,nonmarketable_treasury_securities_held_by_federal_reserve_credit_facility_llcs,asset
13235,2007-04-01,Federal government; other nonmarketable Treasury securities; liability,45853.0,federal_government,other_nonmarketable_treasury_securities,liability
13236,2007-04-01,All sectors; Treasury securities; asset,5600960.0,all_sectors,treasury_securities,asset
13237,2007-04-01,Households and nonprofit organizations; Treasury securities; asset,53182.0,households_and_nonprofit_organizations,treasury_securities,asset
13238,2007-04-01,Z1/Z1/FL313161400.Q.1,198648.0,,,
13239,2007-04-01,"Households and nonprofit organizations; Treasury securities, excluding U.S. savings securities; asset",-145466.0,households_and_nonprofit_organizations,treasury_securities_excluding_u.s._savings_securities,asset
13240,2007-04-01,Nonfinancial corporate business; Treasury securities; asset,33119.0,nonfinancial_corporate_business,treasury_securities,asset
13241,2007-04-01,Nonfinancial noncorporate business; total U.S. government securities; asset,57834.0,nonfinancial_noncorporate_business,total_u.s._government_securities,asset
13242,2007-04-01,"State and local governments; Treasury securities, including SLGS; asset",654376.0,state_and_local_governments,treasury_securities_including_slgs,asset
13243,2007-04-01,Z1/Z1/FL213061120.Q.1,301620.0,,,
13244,2007-04-01,"State and local governments; Treasury securities, excluding SLGS; asset",352756.0,state_and_local_governments,treasury_securities_excluding_slgs,asset
13245,2007-04-01,Monetary authority; total Treasury securities; asset,790522.0,monetary_authority,total_treasury_securities,asset
13246,2007-04-01,Monetary authority; Treasury bills; asset,277019.0,monetary_authority,treasury_bills,asset
13247,2007-04-01,"Monetary authority; other Treasury securities, excluding Treasury bills; asset",513503.0,monetary_authority,other_treasury_securities_excluding_treasury_bills,asset
13248,2007-04-01,U.S.-chartered depository institutions; Treasury securities; asset,75919.0,u.s.-chartered_depository_institutions,treasury_securities,asset
13249,2007-04-01,Foreign banking offices in the U.S.; Treasury securities; asset,23261.0,foreign_banking_offices_in_the_u.s.,treasury_securities,asset
13250,2007-04-01,Banks in U.S.-affiliated areas; Treasury securities; asset,3161.0,banks_in_u.s.-affiliated_areas,treasury_securities,asset
13251,2007-04-01,Credit unions; Treasury securities; asset,7473.0,credit_unions,treasury_securities,asset
13252,2007-04-01,"Property-casualty insurance companies; Treasury securities, including those held by U.S. residual market reinsurers; asset",92294.0,property-casualty_insurance_companies,treasury_securities_including_those_held_by_u.s._residual_market_reinsurers,asset
13253,2007-04-01,"Property-casualty insurance companies; Treasury bills, including those held by U.S. residual market reinsurers; asset",23978.0,property-casualty_insurance_companies,treasury_bills_including_those_held_by_u.s._residual_market_reinsurers,asset
13254,2007-04-01,"Property-casualty insurance companies; other Treasury securities, including those held by U.S. residual market reinsurers, excluding Treasury bills; asset",68316.0,property-casualty_insurance_companies,other_treasury_securities_including_those_held_by_u.s._residual_market_reinsurers_excluding_treasury_bills,asset
13255,2007-04-01,Life insurance companies; Treasury securities; asset,82187.0,life_insurance_companies,treasury_securities,asset
13256,2007-04-01,"Life insurance companies; Treasury bills, including those held by U.S. captive reinsurers; asset",3732.0,life_insurance_companies,treasury_bills_including_those_held_by_u.s._captive_reinsurers,asset
13257,2007-04-01,"Life insurance companies; other Treasury securities, including those held by U.S. captive reinsurers, excluding Treasury bills; asset",78455.0,life_insurance_companies,other_treasury_securities_including_those_held_by_u.s._captive_reinsurers_excluding_treasury_bills,asset
13258,2007-04-01,Private pension funds; Treasury securities; asset,131281.0,private_pension_funds,treasury_securities,asset
13259,2007-04-01,Private defined benefit pension funds; Treasury securities; asset,108127.0,private_defined_benefit_pension_funds,treasury_securities,asset
13260,2007-04-01,Private defined contribution pension funds; Treasury securities; asset,23154.0,private_defined_contribution_pension_funds,treasury_securities,asset
13261,2007-04-01,Federal government retirement funds; Treasury securities; asset,973786.0,federal_government_retirement_funds,treasury_securities,asset
13262,2007-04-01,Federal government defined benefit retirement funds; Treasury securities; asset,893701.0,federal_government_defined_benefit_retirement_funds,treasury_securities,asset
13263,2007-04-01,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan; asset,80085.0,federal_government_defined_contribution_retirement_funds,treasury_securities_held_by_thrift_savings_plan,asset
13264,2007-04-01,State and local government employee defined benefit retirement funds; Treasury securities; asset,162417.0,state_and_local_government_employee_defined_benefit_retirement_funds,treasury_securities,asset
13265,2007-04-01,Money market funds; Treasury securities; asset,91642.0,money_market_funds,treasury_securities,asset
13266,2007-04-01,Money market funds; Treasury bills; asset,63003.0,money_market_funds,treasury_bills,asset
13267,2007-04-01,"Money market funds; Other Treasury securities, excluding Treasury bills; asset",28639.0,money_market_funds,other_treasury_securities_excluding_treasury_bills,asset
13268,2007-04-01,Mutual funds; Treasury securities; asset (market value),179473.0,mutual_funds,treasury_securities,asset_(market_value)
13269,2007-04-01,Mutual funds; Treasury bills; asset,0.0,mutual_funds,treasury_bills,asset
13270,2007-04-01,"Mutual funds; other Treasury securities, excluding Treasury bills (includes all Treasury securities before 2010:Q4); asset",179473.0,mutual_funds,other_treasury_securities_excluding_treasury_bills_(includes_all_treasury_securities_before_2010:q4),asset
13271,2007-04-01,Closed-end funds; Treasury securities; asset,6995.0,closed-end_funds,treasury_securities,asset
13272,2007-04-01,Exchange-traded funds; Treasury securities; asset,15794.0,exchange-traded_funds,treasury_securities,asset
13273,2007-04-01,Government-sponsored enterprises; Treasury securities; asset,14837.0,government-sponsored_enterprises,treasury_securities,asset
13274,2007-04-01,Issuers of asset-backed securities; Treasury securities; asset,69872.0,issuers_of_asset-backed_securities,treasury_securities,asset
13275,2007-04-01,Security brokers and dealers; Treasury securities (net); asset,-131117.0,security_brokers_and_dealers,treasury_securities_(net),asset
13276,2007-04-01,Holding companies; Treasury securities; asset,848.0,holding_companies,treasury_securities,asset
13277,2007-04-01,Other financial business; Treasury securities; asset,18159.0,other_financial_business,treasury_securities,asset
13278,2007-04-01,Rest of the world; Treasury securities; asset,2193645.0,rest_of_the_world,treasury_securities,asset
13279,2007-04-01,Rest of the world; Treasury bills and certificates; asset,228764.0,rest_of_the_world,treasury_bills_and_certificates,asset
13280,2007-04-01,"Rest of the world; other Treasury securities, excluding Treasury bills and certificates; asset",1964881.0,rest_of_the_world,other_treasury_securities_excluding_treasury_bills_and_certificates,asset
13281,2007-04-01,Instrument discrepancies; Treasury securities (level),195867.0,,,
13282,2007-07-01,Federal government; Treasury securities; liability,5918987.0,federal_government,treasury_securities,liability
13283,2007-07-01,Federal government; marketable Treasury securities; liability,4403060.0,federal_government,marketable_treasury_securities,liability
13284,2007-07-01,Federal government; Treasury bills; liability,954607.0,federal_government,treasury_bills,liability
13285,2007-07-01,Federal government; other marketable Treasury securities; liability,3434453.0,federal_government,other_marketable_treasury_securities,liability
13286,2007-07-01,Federal government; long-term marketable Treasury securities issued to the Civil Service Retirement Fund through the Federal Financing Bank; liability,14000.0,federal_government,long-term_marketable_treasury_securities_issued_to_the_civil_service_retirement_fund_through_the_federal_financing_bank,liability
13287,2007-07-01,Federal government; nonmarketable Treasury securities; liability,1515927.0,federal_government,nonmarketable_treasury_securities,liability
13288,2007-07-01,Federal government; U.S. savings securities; liability,197126.0,federal_government,u.s._savings_securities,liability
13289,2007-07-01,State and local governments; State and local government series securities (SLGS); asset,296510.0,state_and_local_governments,state_and_local_government_series_securities_(slgs),asset
13290,2007-07-01,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan G Fund; asset,81379.0,federal_government_defined_contribution_retirement_funds,treasury_securities_held_by_thrift_savings_plan_g_fund,asset
13291,2007-07-01,Federal government defined benefit retirement funds; nonmarketable Treasury securities; asset,895027.0,federal_government_defined_benefit_retirement_funds,nonmarketable_treasury_securities,asset
13292,2007-07-01,Other financial business; nonmarketable Treasury securities held by Federal Reserve credit facility LLCs; asset ,0.0,other_financial_business,nonmarketable_treasury_securities_held_by_federal_reserve_credit_facility_llcs,asset
13293,2007-07-01,Federal government; other nonmarketable Treasury securities; liability,45885.0,federal_government,other_nonmarketable_treasury_securities,liability
13294,2007-07-01,All sectors; Treasury securities; asset,5796156.0,all_sectors,treasury_securities,asset
13295,2007-07-01,Households and nonprofit organizations; Treasury securities; asset,33267.0,households_and_nonprofit_organizations,treasury_securities,asset
13296,2007-07-01,Z1/Z1/FL313161400.Q.1,197126.0,,,
13297,2007-07-01,"Households and nonprofit organizations; Treasury securities, excluding U.S. savings securities; asset",-163859.0,households_and_nonprofit_organizations,treasury_securities_excluding_u.s._savings_securities,asset
13298,2007-07-01,Nonfinancial corporate business; Treasury securities; asset,38968.0,nonfinancial_corporate_business,treasury_securities,asset
13299,2007-07-01,Nonfinancial noncorporate business; total U.S. government securities; asset,58587.0,nonfinancial_noncorporate_business,total_u.s._government_securities,asset
13300,2007-07-01,"State and local governments; Treasury securities, including SLGS; asset",671972.0,state_and_local_governments,treasury_securities_including_slgs,asset
13301,2007-07-01,Z1/Z1/FL213061120.Q.1,296510.0,,,
13302,2007-07-01,"State and local governments; Treasury securities, excluding SLGS; asset",375462.0,state_and_local_governments,treasury_securities_excluding_slgs,asset
13303,2007-07-01,Monetary authority; total Treasury securities; asset,779632.0,monetary_authority,total_treasury_securities,asset
13304,2007-07-01,Monetary authority; Treasury bills; asset,267019.0,monetary_authority,treasury_bills,asset
13305,2007-07-01,"Monetary authority; other Treasury securities, excluding Treasury bills; asset",512613.0,monetary_authority,other_treasury_securities_excluding_treasury_bills,asset
13306,2007-07-01,U.S.-chartered depository institutions; Treasury securities; asset,78066.0,u.s.-chartered_depository_institutions,treasury_securities,asset
13307,2007-07-01,Foreign banking offices in the U.S.; Treasury securities; asset,30131.0,foreign_banking_offices_in_the_u.s.,treasury_securities,asset
13308,2007-07-01,Banks in U.S.-affiliated areas; Treasury securities; asset,2211.0,banks_in_u.s.-affiliated_areas,treasury_securities,asset
13309,2007-07-01,Credit unions; Treasury securities; asset,8760.0,credit_unions,treasury_securities,asset
13310,2007-07-01,"Property-casualty insurance companies; Treasury securities, including those held by U.S. residual market reinsurers; asset",82978.0,property-casualty_insurance_companies,treasury_securities_including_those_held_by_u.s._residual_market_reinsurers,asset
13311,2007-07-01,"Property-casualty insurance companies; Treasury bills, including those held by U.S. residual market reinsurers; asset",19563.0,property-casualty_insurance_companies,treasury_bills_including_those_held_by_u.s._residual_market_reinsurers,asset
13312,2007-07-01,"Property-casualty insurance companies; other Treasury securities, including those held by U.S. residual market reinsurers, excluding Treasury bills; asset",63415.0,property-casualty_insurance_companies,other_treasury_securities_including_those_held_by_u.s._residual_market_reinsurers_excluding_treasury_bills,asset
13313,2007-07-01,Life insurance companies; Treasury securities; asset,78325.0,life_insurance_companies,treasury_securities,asset
13314,2007-07-01,"Life insurance companies; Treasury bills, including those held by U.S. captive reinsurers; asset",2899.0,life_insurance_companies,treasury_bills_including_those_held_by_u.s._captive_reinsurers,asset
13315,2007-07-01,"Life insurance companies; other Treasury securities, including those held by U.S. captive reinsurers, excluding Treasury bills; asset",75426.0,life_insurance_companies,other_treasury_securities_including_those_held_by_u.s._captive_reinsurers_excluding_treasury_bills,asset
13316,2007-07-01,Private pension funds; Treasury securities; asset,135527.0,private_pension_funds,treasury_securities,asset
13317,2007-07-01,Private defined benefit pension funds; Treasury securities; asset,111185.0,private_defined_benefit_pension_funds,treasury_securities,asset
13318,2007-07-01,Private defined contribution pension funds; Treasury securities; asset,24342.0,private_defined_contribution_pension_funds,treasury_securities,asset
13319,2007-07-01,Federal government retirement funds; Treasury securities; asset,995161.0,federal_government_retirement_funds,treasury_securities,asset
13320,2007-07-01,Federal government defined benefit retirement funds; Treasury securities; asset,910933.0,federal_government_defined_benefit_retirement_funds,treasury_securities,asset
13321,2007-07-01,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan; asset,84228.0,federal_government_defined_contribution_retirement_funds,treasury_securities_held_by_thrift_savings_plan,asset
13322,2007-07-01,State and local government employee defined benefit retirement funds; Treasury securities; asset,160898.0,state_and_local_government_employee_defined_benefit_retirement_funds,treasury_securities,asset
13323,2007-07-01,Money market funds; Treasury securities; asset,130326.0,money_market_funds,treasury_securities,asset
13324,2007-07-01,Money market funds; Treasury bills; asset,100051.0,money_market_funds,treasury_bills,asset
13325,2007-07-01,"Money market funds; Other Treasury securities, excluding Treasury bills; asset",30275.0,money_market_funds,other_treasury_securities_excluding_treasury_bills,asset
13326,2007-07-01,Mutual funds; Treasury securities; asset (market value),176449.0,mutual_funds,treasury_securities,asset_(market_value)
13327,2007-07-01,Mutual funds; Treasury bills; asset,0.0,mutual_funds,treasury_bills,asset
13328,2007-07-01,"Mutual funds; other Treasury securities, excluding Treasury bills (includes all Treasury securities before 2010:Q4); asset",176449.0,mutual_funds,other_treasury_securities_excluding_treasury_bills_(includes_all_treasury_securities_before_2010:q4),asset
13329,2007-07-01,Closed-end funds; Treasury securities; asset,7002.0,closed-end_funds,treasury_securities,asset
13330,2007-07-01,Exchange-traded funds; Treasury securities; asset,17664.0,exchange-traded_funds,treasury_securities,asset
13331,2007-07-01,Government-sponsored enterprises; Treasury securities; asset,15050.0,government-sponsored_enterprises,treasury_securities,asset
13332,2007-07-01,Issuers of asset-backed securities; Treasury securities; asset,78632.0,issuers_of_asset-backed_securities,treasury_securities,asset
13333,2007-07-01,Security brokers and dealers; Treasury securities (net); asset,-50421.0,security_brokers_and_dealers,treasury_securities_(net),asset
13334,2007-07-01,Holding companies; Treasury securities; asset,721.0,holding_companies,treasury_securities,asset
13335,2007-07-01,Other financial business; Treasury securities; asset,17878.0,other_financial_business,treasury_securities,asset
13336,2007-07-01,Rest of the world; Treasury securities; asset,2248372.0,rest_of_the_world,treasury_securities,asset
13337,2007-07-01,Rest of the world; Treasury bills and certificates; asset,262209.0,rest_of_the_world,treasury_bills_and_certificates,asset
13338,2007-07-01,"Rest of the world; other Treasury securities, excluding Treasury bills and certificates; asset",1986163.0,rest_of_the_world,other_treasury_securities_excluding_treasury_bills_and_certificates,asset
13339,2007-07-01,Instrument discrepancies; Treasury securities (level),122831.0,,,
13340,2007-10-01,Federal government; Treasury securities; liability,6051176.0,federal_government,treasury_securities,liability
13341,2007-10-01,Federal government; marketable Treasury securities; liability,4493689.0,federal_government,marketable_treasury_securities,liability
13342,2007-10-01,Federal government; Treasury bills; liability,999547.0,federal_government,treasury_bills,liability
13343,2007-10-01,Federal government; other marketable Treasury securities; liability,3480142.0,federal_government,other_marketable_treasury_securities,liability
13344,2007-10-01,Federal government; long-term marketable Treasury securities issued to the Civil Service Retirement Fund through the Federal Financing Bank; liability,14000.0,federal_government,long-term_marketable_treasury_securities_issued_to_the_civil_service_retirement_fund_through_the_federal_financing_bank,liability
13345,2007-10-01,Federal government; nonmarketable Treasury securities; liability,1557487.0,federal_government,nonmarketable_treasury_securities,liability
13346,2007-10-01,Federal government; U.S. savings securities; liability,196452.0,federal_government,u.s._savings_securities,liability
13347,2007-10-01,State and local governments; State and local government series securities (SLGS); asset,293240.0,state_and_local_governments,state_and_local_government_series_securities_(slgs),asset
13348,2007-10-01,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan G Fund; asset,83913.0,federal_government_defined_contribution_retirement_funds,treasury_securities_held_by_thrift_savings_plan_g_fund,asset
13349,2007-10-01,Federal government defined benefit retirement funds; nonmarketable Treasury securities; asset,937977.0,federal_government_defined_benefit_retirement_funds,nonmarketable_treasury_securities,asset
13350,2007-10-01,Other financial business; nonmarketable Treasury securities held by Federal Reserve credit facility LLCs; asset ,0.0,other_financial_business,nonmarketable_treasury_securities_held_by_federal_reserve_credit_facility_llcs,asset
13351,2007-10-01,Federal government; other nonmarketable Treasury securities; liability,45905.0,federal_government,other_nonmarketable_treasury_securities,liability
13352,2007-10-01,All sectors; Treasury securities; asset,6007437.0,all_sectors,treasury_securities,asset
13353,2007-10-01,Households and nonprofit organizations; Treasury securities; asset,21465.0,households_and_nonprofit_organizations,treasury_securities,asset
13354,2007-10-01,Z1/Z1/FL313161400.Q.1,196452.0,,,
13355,2007-10-01,"Households and nonprofit organizations; Treasury securities, excluding U.S. savings securities; asset",-174987.0,households_and_nonprofit_organizations,treasury_securities_excluding_u.s._savings_securities,asset
13356,2007-10-01,Nonfinancial corporate business; Treasury securities; asset,38319.0,nonfinancial_corporate_business,treasury_securities,asset
13357,2007-10-01,Nonfinancial noncorporate business; total U.S. government securities; asset,59339.0,nonfinancial_noncorporate_business,total_u.s._government_securities,asset
13358,2007-10-01,"State and local governments; Treasury securities, including SLGS; asset",673195.0,state_and_local_governments,treasury_securities_including_slgs,asset
13359,2007-10-01,Z1/Z1/FL213061120.Q.1,293240.0,,,
13360,2007-10-01,"State and local governments; Treasury securities, excluding SLGS; asset",379955.0,state_and_local_governments,treasury_securities_excluding_slgs,asset
13361,2007-10-01,Monetary authority; total Treasury securities; asset,740611.0,monetary_authority,total_treasury_securities,asset
13362,2007-10-01,Monetary authority; Treasury bills; asset,227841.0,monetary_authority,treasury_bills,asset
13363,2007-10-01,"Monetary authority; other Treasury securities, excluding Treasury bills; asset",512770.0,monetary_authority,other_treasury_securities_excluding_treasury_bills,asset
13364,2007-10-01,U.S.-chartered depository institutions; Treasury securities; asset,80056.0,u.s.-chartered_depository_institutions,treasury_securities,asset
13365,2007-10-01,Foreign banking offices in the U.S.; Treasury securities; asset,30403.0,foreign_banking_offices_in_the_u.s.,treasury_securities,asset
13366,2007-10-01,Banks in U.S.-affiliated areas; Treasury securities; asset,1834.0,banks_in_u.s.-affiliated_areas,treasury_securities,asset
13367,2007-10-01,Credit unions; Treasury securities; asset,10630.0,credit_unions,treasury_securities,asset
13368,2007-10-01,"Property-casualty insurance companies; Treasury securities, including those held by U.S. residual market reinsurers; asset",74536.0,property-casualty_insurance_companies,treasury_securities_including_those_held_by_u.s._residual_market_reinsurers,asset
13369,2007-10-01,"Property-casualty insurance companies; Treasury bills, including those held by U.S. residual market reinsurers; asset",16647.0,property-casualty_insurance_companies,treasury_bills_including_those_held_by_u.s._residual_market_reinsurers,asset
13370,2007-10-01,"Property-casualty insurance companies; other Treasury securities, including those held by U.S. residual market reinsurers, excluding Treasury bills; asset",57889.0,property-casualty_insurance_companies,other_treasury_securities_including_those_held_by_u.s._residual_market_reinsurers_excluding_treasury_bills,asset
13371,2007-10-01,Life insurance companies; Treasury securities; asset,74008.0,life_insurance_companies,treasury_securities,asset
13372,2007-10-01,"Life insurance companies; Treasury bills, including those held by U.S. captive reinsurers; asset",2540.0,life_insurance_companies,treasury_bills_including_those_held_by_u.s._captive_reinsurers,asset
13373,2007-10-01,"Life insurance companies; other Treasury securities, including those held by U.S. captive reinsurers, excluding Treasury bills; asset",71468.0,life_insurance_companies,other_treasury_securities_including_those_held_by_u.s._captive_reinsurers_excluding_treasury_bills,asset
13374,2007-10-01,Private pension funds; Treasury securities; asset,140096.0,private_pension_funds,treasury_securities,asset
13375,2007-10-01,Private defined benefit pension funds; Treasury securities; asset,114498.0,private_defined_benefit_pension_funds,treasury_securities,asset
13376,2007-10-01,Private defined contribution pension funds; Treasury securities; asset,25598.0,private_defined_contribution_pension_funds,treasury_securities,asset
13377,2007-10-01,Federal government retirement funds; Treasury securities; asset,1040714.0,federal_government_retirement_funds,treasury_securities,asset
13378,2007-10-01,Federal government defined benefit retirement funds; Treasury securities; asset,953842.0,federal_government_defined_benefit_retirement_funds,treasury_securities,asset
13379,2007-10-01,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan; asset,86872.0,federal_government_defined_contribution_retirement_funds,treasury_securities_held_by_thrift_savings_plan,asset
13380,2007-10-01,State and local government employee defined benefit retirement funds; Treasury securities; asset,148802.0,state_and_local_government_employee_defined_benefit_retirement_funds,treasury_securities,asset
13381,2007-10-01,Money market funds; Treasury securities; asset,181813.0,money_market_funds,treasury_securities,asset
13382,2007-10-01,Money market funds; Treasury bills; asset,139679.0,money_market_funds,treasury_bills,asset
13383,2007-10-01,"Money market funds; Other Treasury securities, excluding Treasury bills; asset",42134.0,money_market_funds,other_treasury_securities_excluding_treasury_bills,asset
13384,2007-10-01,Mutual funds; Treasury securities; asset (market value),185444.0,mutual_funds,treasury_securities,asset_(market_value)
13385,2007-10-01,Mutual funds; Treasury bills; asset,0.0,mutual_funds,treasury_bills,asset
13386,2007-10-01,"Mutual funds; other Treasury securities, excluding Treasury bills (includes all Treasury securities before 2010:Q4); asset",185444.0,mutual_funds,other_treasury_securities_excluding_treasury_bills_(includes_all_treasury_securities_before_2010:q4),asset
13387,2007-10-01,Closed-end funds; Treasury securities; asset,6355.0,closed-end_funds,treasury_securities,asset
13388,2007-10-01,Exchange-traded funds; Treasury securities; asset,20789.0,exchange-traded_funds,treasury_securities,asset
13389,2007-10-01,Government-sponsored enterprises; Treasury securities; asset,15547.0,government-sponsored_enterprises,treasury_securities,asset
13390,2007-10-01,Issuers of asset-backed securities; Treasury securities; asset,80024.0,issuers_of_asset-backed_securities,treasury_securities,asset
13391,2007-10-01,Security brokers and dealers; Treasury securities (net); asset,-23010.0,security_brokers_and_dealers,treasury_securities_(net),asset
13392,2007-10-01,Holding companies; Treasury securities; asset,7177.0,holding_companies,treasury_securities,asset
13393,2007-10-01,Other financial business; Treasury securities; asset,22848.0,other_financial_business,treasury_securities,asset
13394,2007-10-01,Rest of the world; Treasury securities; asset,2376442.0,rest_of_the_world,treasury_securities,asset
13395,2007-10-01,Rest of the world; Treasury bills and certificates; asset,302698.0,rest_of_the_world,treasury_bills_and_certificates,asset
13396,2007-10-01,"Rest of the world; other Treasury securities, excluding Treasury bills and certificates; asset",2073744.0,rest_of_the_world,other_treasury_securities_excluding_treasury_bills_and_certificates,asset
13397,2007-10-01,Instrument discrepancies; Treasury securities (level),43739.0,,,
13398,2008-01-01,Federal government; Treasury securities; liability,6235995.0,federal_government,treasury_securities,liability
13399,2008-01-01,Federal government; marketable Treasury securities; liability,4691656.0,federal_government,marketable_treasury_securities,liability
13400,2008-01-01,Federal government; Treasury bills; liability,1153879.0,federal_government,treasury_bills,liability
13401,2008-01-01,Federal government; other marketable Treasury securities; liability,3523777.0,federal_government,other_marketable_treasury_securities,liability
13402,2008-01-01,Federal government; long-term marketable Treasury securities issued to the Civil Service Retirement Fund through the Federal Financing Bank; liability,14000.0,federal_government,long-term_marketable_treasury_securities_issued_to_the_civil_service_retirement_fund_through_the_federal_financing_bank,liability
13403,2008-01-01,Federal government; nonmarketable Treasury securities; liability,1544339.0,federal_government,nonmarketable_treasury_securities,liability
13404,2008-01-01,Federal government; U.S. savings securities; liability,195425.0,federal_government,u.s._savings_securities,liability
13405,2008-01-01,State and local governments; State and local government series securities (SLGS); asset,286340.0,state_and_local_governments,state_and_local_government_series_securities_(slgs),asset
13406,2008-01-01,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan G Fund; asset,91977.0,federal_government_defined_contribution_retirement_funds,treasury_securities_held_by_thrift_savings_plan_g_fund,asset
